B00A16VCK0,Asus MIO-892 Sound Board MIO-AUDIO 892,9.20,7.30,3.20,2.00,16.90,0,214.912000,0,0
B00A1AJWYO,Bendon Disney Princess Imagine Ink Book,6.20,1.00,8.00,0.05,7.99,1,49.600000,1,0
B00A1AJX02,Bendon Disney Mickey Mouse Clubhouse Imagine Ink Book,6.20,1.00,8.00,0.10,8.71,0,49.600000,0,0
B00A1AJX16,Bendon My Little Pony Imagine Ink Book,6.20,1.00,8.00,0.05,5.65,0,49.600000,0,0
B00A1CFE6W,COBY MP828-8G BLACK MP3 2.8 TOUCHSCREEN VIDEO CAMERA SPEAKER,5.10,5.00,2.10,0.35,32.99,1,53.550000,1,0
B00A1ZTZOG,Kingston Digital 120GB SSDNow V300 SATA 3 2.5 Solid State Drive (SV300S37A/120G),2.70,3.90,1.00,0.12,52.99,3,10.530000,3,0
B00A203I2A,Marantz MM8077  7-Channel Power Amplifier,7.10,13.30,6.60,20.70,2399.00,2,623.238000,2,0
B00A2BVAN8,Canon EF 24-70mm f/4.0L IS USM Standard Zoom Lens,3.70,3.30,3.30,1.30,899.00,0,40.293000,0,0
B00A2BVBTG,Canon EF 35mm f/2 IS USM Wide-Angle Lens,2.50,3.10,3.10,0.74,549.00,1,24.025000,1,0
B00A2E1MQA,"Plugable USB 3.0 to VGA / DVI / HDMI Video Graphics Adapter for Multiple Monitors up to 2048x1152 / 1920x1080 (Supports Windows 10, 8.1, 7, XP)",2.50,1.00,1.00,0.13,49.00,0,2.500000,0,0
B00A2I1A0E,Tamron SP 70-200mm F2.8 Di VC USD Telephoto Zoom Lens for Canon (Model A009E) - International Version (No Warranty),3.40,3.40,7.70,3.20,929.00,0,89.012000,0,0
B00A2QKMQE,ZERO OPA2604U With USB Soundcard Decoder Headphone amplifier AMP 24/192KHZ DAC USB Silver,8.90,6.70,2.50,0.90,169.99,1,149.075000,1,0
B00A2QKO4E,ZERO OPA2604U With USB Soundcard Decoder Headphone amplifier AMP 24/192KHZ DAC USB Black,8.90,6.70,2.50,0.90,169.99,1,149.075000,1,0
B00A2QLC0O,SMSL SA-36A PRO 2* 20W Amp Stereo Digital Amplifier black + 15V Power Adapter,9.90,7.40,2.70,1.80,54.99,0,197.802000,0,0
B00A2QLPJM,"SMSL SD793-II PCM1793 DIR9001 DAC Digital Audio Decoder Amplifier, Black",8.90,6.70,2.50,0.90,67.99,1,149.075000,1,0
B00A2QLQTQ,SMSL SD793-II PCM1793 DIR9001 DAC Digital Audio Decoder amplifier - Silver,8.70,6.50,2.40,1.00,67.99,1,135.720000,1,0
B00A2QM6PO,Little Dot I+ 6CQ6 X2 Tube Upgrade Hybrid Headphone Tube Amplifier,9.70,9.30,3.20,2.40,171.99,0,288.672000,0,0
B00A34GP52,Tamron SP 70-200MM F/2.8 DI VC USD Telephoto Zoom Lens for Nikon (FX) Cameras,7.80,3.40,3.40,3.20,1499.00,2,90.168000,2,0
B00A34GQEC,Tamron SP 70-200MM F/2.8 DI VC USD Telephoto Zoom Lens for Canon EF Cameras (Model A009E),7.80,3.40,3.40,3.20,1499.00,2,90.168000,2,0
B00A35X6NU,Sigma 35mm F1.4 ART DG HSM Lens for Canon,3.70,3.00,3.00,1.50,899.00,0,33.300000,0,0
B00A35X8ZG,Sigma 35mm F1.4 ART DG HSM Lens for Nikon,3.70,3.00,3.00,1.50,899.00,0,33.300000,0,0
B00A360ZOW,ASUS TF600 2in1 Detachable Tablet [OLD VERSION],1.00,1.00,1.00,1.00,329.00,1,1.000000,1,0
B00A361FBY,Lexar JumpDrive S50 32GB USB Flash Drive LJDS50-32GABNL (Green),4.00,1.00,5.50,0.04,9.90,2,22.000000,2,0
B00A39PPDK,V-MODA Crossfade M-100 Over-Ear Noise-Isolating Metal Headphone (Matte Black Metal),4.50,7.00,9.50,0.62,209.99,1,299.250000,1,0
B00A3OM22C,XO Vision GX2156B  12.2-Inch Wide Screen Overhead Monitor with Built-in DVD Player and HDMI Input (Black),10.90,2.20,12.80,4.70,118.07,1,306.944000,1,0
B00A44JSFK,"Anker 2200mAh Replacement Battery for Samsung Galaxy S3, I9300, I9305 LTE [NFC Capable]",2.40,2.00,1.00,0.09,9.99,2,4.800000,2,0
B00A45JEX0,Seagate 4TB Enterprise Capacity HDD 7200RPM SATA 6Gbps 128 MB Cache Internal Bare Drive (ST4000NM0033),5.90,4.00,1.00,1.50,177.19,0,23.600000,0,0
B00A49ZOK8,Tamron SP 70-200MM F2.8 DI VC USD Telephoto Zoom Lens for Nikon (Model A009N) - International Version (No Warranty),3.40,3.40,7.70,3.20,933.79,1,89.012000,1,0
B00A659JXS,Kingwin Internal 3.5-Inch Hard Disk Drive to 5.25-Inch Plastic Mounting Kit (HDM-228),6.00,1.80,5.50,0.20,5.50,0,59.400000,0,0
B00A66HMRC,Silver Coils - Antimicrobial .999 Fine Silver Strip,3.60,1.00,2.00,0.25,5.25,2,7.200000,2,1
B00A71YOR2,"Craig 7-Inch TFTSWIVEL SCREEN Portable DVD/CD Player with Remote, Black (CTFT716n)",6.60,8.20,1.50,30.00,59.94,1,81.180000,1,0
B00A7LZQ9W,High Quality 32 GB Metal Gun shape USB Flash drive,3.00,1.00,1.00,0.02,14.49,1,3.000000,1,1
B00A7Q9U9Y,Olympus M.Zuiko 17mm f1.8 (Silver) for Olympus and Panasonic Micro 4/3 Cameras,1.40,2.30,2.30,0.26,499.00,0,7.406000,0,0
B00A7VYO90,"EARBUDi 5 Earbud Clips | Soft Adjustable Rubber Ear Loops Keep Oval Apple EarPods in Place During Activity | For iPhone Models 5, 5c, 5s, 6, 6 Plus, 6s, 6s Plus, SE, 7, 7 Plus",1.50,1.00,2.20,0.01,9.99,1,3.300000,1,0
B00A7WDYYU,"Mount-It! Premium Universal Heavy-Duty Tilt Tilting Wall Mount Bracket For Samsung, Sony, Vizio, LG, Panasonic, LCD, LED Or Plasma Flat Screen TVs Sizes 42"" To 70"" (42 Inch - 70 Inch), Many up To 75"" - 15 Degree Tilt Mechanism Up and Down, Max VESA 850x450 mm, 220 lbs Capacity, Integrated Bubble Level",32.50,2.50,10.00,11.80,37.99,1,812.500000,1,0
B00A8CH5DU,"Sungale ID720WTA 7"" Android Tablet, use the browser to surf the internet, check email, watch videos, listen to music, read eBooks, enjoy social media, and much more",7.50,1.00,4.50,0.70,53.22,1,33.750000,1,0
B00A8J2OUM,Hynix 4GB PC3-12800 DDR3 1600MHz non-ECC Unbuffered HMT351S6CFR8C-PB,4.10,1.00,3.50,0.02,27.49,1,14.350000,1,0
B00A8M768E,Hynix 4GB PC3-12800 DDR3- 1600MHz non-ECC Unbuffered CL11 240-Pin DIMM HMT351U6CFR8C-PB,6.50,1.70,1.00,0.02,25.00,4,11.050000,4,0
B00A8MWR2E,Samsung 4GB PC3-10600 DDR3- 1333MHz non-ECC Unbuffered CL9 240-Pin M378B5273CH0-CH9,6.90,3.10,1.30,0.02,22.00,0,27.807000,0,0
B00A8NWD68,Intel 2.5-Inch 200 GB Internal Solid State Drive SSDSC2BA200G301,1.00,1.00,1.00,1.00,239.99,2,1.000000,2,0
B00A8NWDEA,"Intel SSD DC S3700 Series (400 GB, 2.5in SATA 6 Gb/s, 25nm, MLC, SSDSC2BA400G301)",1.00,1.00,1.00,0.24,382.10,0,1.000000,0,0
B00A8NWU70,TP-Link Gigabit Ethernet Safestream VPN Router (TL-ER6020),15.80,3.20,9.90,8.60,114.53,2,500.544000,2,0
B00A8ZZWYQ,Solid Gear TFX12V 350-Watts Power Supply SDGR-TFX350,6.90,2.20,3.20,3.00,34.89,0,48.576000,0,0
B00A8ZZXFE,Solid Gear SDGR-FLEX320 320W Mini-ITX / FLEX ATX Power Supply,6.00,1.60,3.20,2.00,34.54,4,30.720000,4,0
B00A940V1K,Rosewill 1600-Watt Intel Haswell Ready 80 Plus Silver Modular Gaming Power Supply ATX12V HERCULES-1600S,15.00,10.10,9.50,15.80,299.99,2,1439.250000,2,0
B00A9YWAIM,"USA Gear FlexARMOR X DSLR Camera Case Holster Sleeve for Protection for Bumps and Drops - Works with Canon EOS 5DS , Rebel T6 , 80D and More",3.20,7.00,6.20,0.20,16.99,2,138.880000,2,0
B00AA5YVKU,Verbatim Freecom Mobile Hard Drive Sq 1 TB USB 3.0 97806,4.70,4.70,1.00,0.46,108.99,0,22.090000,0,0
B00AA6OHNU,Measy Wireless 2.4G Fly Mouse and Remote Control for Android TV Box PC Smart TV RC9,8.00,2.80,1.00,0.02,17.64,0,22.400000,0,0
B00AA6OVLI,ASUS ME400 Win8 Tablet [OLD VERION],6.70,10.30,1.00,1.30,199.00,2,69.010000,2,0
B00AA89BN4,Noctua 140mm Premium Quiet Quality Case Cooling Fan NF-A14 ULN,8.50,1.50,6.00,0.90,18.48,2,76.500000,2,0
B00AAIPT76,"Wasabi Power Battery (2-Pack) and Charger for GoPro HERO3+, HERO3 and GoPro AHDBT-201, AHDBT-301, AHDBT-302",4.80,4.20,2.00,0.15,22.46,2,40.320000,2,0
B00AAKF8F2,Generic 2.5 SATA Internal Hard Drive (250 GB),5.20,1.00,4.90,0.25,25.09,2,25.480000,2,0
B00AAKF8HK,Generic 500 GB 500GB 2.5 Inch Sata Laptop Internal Hard drive 5400 RPM For Laptop/Mac/PS3 (500 GB),10.10,7.50,3.00,0.65,34.94,0,227.250000,0,0
B00AAKF8K2,Generic 160 GB 160GB 2.5 Inch Sata Laptop Internal Hard drive 5400 RPM For Laptop/Mac/PS3 (160 GB),4.00,2.50,1.00,0.25,22.76,3,10.000000,3,0
B00AASUPHK,Patriot Signature 4GB DDR3 PC3-12800 (1600MHz) CL11 DIMM Memory Module PSD34G160081,1.00,4.70,7.10,0.09,27.99,1,33.370000,1,0
B00AB40EWY,Vanco 280573 HDMI Audio Extractor,2.40,1.00,1.00,0.45,84.00,1,2.400000,1,0
B00ABTG2HA,Klein Tools VDV002-818 Coax Installation and Testing Kit,9.60,3.80,1.50,1.00,43.74,0,54.720000,0,0
B00ABTP7S0,Monitor Audio - MASS 5.0 Home Theater System,22.00,15.30,14.20,23.40,600.00,2,4779.720000,2,0
B00ACVI202,"Google Nexus 10 (Wi-Fi only, 32 GB)",7.00,1.00,10.40,1.30,259.99,0,72.800000,0,0
B00ADHLSMO,Dell UltraSharp U2913WM 29-Inch 21:9 Widescreen 2560 x 1080 LED-Lit Monitor,31.00,16.50,9.00,12.80,299.00,2,4603.500000,2,0
B00ADVV3D4,Apple MD942LL/A 16GB iPad with Retina Display (Wi-Fi + AT&T) - Black,11.30,9.40,3.60,2.00,399.99,1,382.392000,1,0
B00AEGRGNO,Noctua 140mm Premium Quiet Quality Case Cooling Fan NF-A14 FLX,8.50,1.50,6.00,0.80,21.49,4,76.500000,4,0
B00AEYVPGU,"Geovision GV-1480B | 16-Channel PC DVR Video Capture Card, DVI Pigtail with GV-CB220D Cube IP Camera",2.00,6.10,4.40,3.00,759.50,1,53.680000,1,0
B00AG3VFVO,[UL Listed] Pwr+ Extra Long 6.5 Ft AC Power Supply Adapter for Lacie D2 Quadra V3 301543u 301549u 01542u; Porsche Design P'9230 P'9231 P'9233 P9230 P9231 P9233; Minimus Desktop External Hard Drive 1tb 2tb 3tb,5.50,2.20,4.60,0.50,18.90,3,55.660000,3,0
B00AGAYQEU,Certified Pre-Owned Barnes & Noble NOOK HD+ Tablet 32GB Slate (BNTV600-32GB-CPO),9.50,6.40,1.00,3.00,99.99,3,60.800000,3,0
B00AHAJ7ZM,Crayola My First Jumbo Washable Watercolors Set,1.00,3.80,9.30,0.05,5.99,0,35.340000,0,0
B00AHAJ8UQ,Crayola Classic Color Wonder Brush Tip Markers,1.00,6.20,10.00,0.50,5.49,0,62.000000,0,0
B00AHAJATU,Crayola Color Wonder Teenage Mutant Ninja Turtles Metallic Paper and Markers,1.00,8.80,11.50,0.25,9.95,1,101.200000,1,0
B00AHAJAV8,Crayola Color Wonder Hello Kitty Glitter Refill Coloring Pad,1.00,8.50,10.00,0.19,6.84,5,85.000000,5,0
B00AHAJDQU,"Crayola Pip-Squeaks Washable Markers Kit, Art Tools, Over 65 Pieces, Includes Markers, Paper and Durable Case",1.20,9.30,11.30,1.20,10.56,1,126.108000,1,0
B00AHAJEF0,"Crayola; Twistables; Colored Pencils Kit; Art Tools; 25 Colored Pencils, 40 Sheets of Paper and Storage Case",1.20,9.30,11.30,0.30,12.92,1,126.108000,1,0
B00AHAJGZ8,Crayola 12 Count Sidewalk Chalk,2.60,3.50,4.60,0.90,4.43,2,41.860000,2,1
B00AHK8OYC,Kidsthrill Doodle Magnetic Drawing Board – Colorful Kids Writing Sketching Pad – Assorted Colors,14.00,1.00,10.00,0.79,14.99,2,140.000000,2,0
B00AHSNQNS,CISCO SYSTEMS RV215W Wireless-N Vpn Router (RV215WAK9NA),9.00,8.80,3.40,1.50,58.46,1,269.280000,1,0
B00AIY9658,"ioSafe Solo G3 3TB Fireproof & Waterproof External Hard Drive, Pewter Gray (SK3TB)",11.00,5.00,7.10,15.00,331.99,1,390.500000,1,0
B00AJGM37I,SainSmart L298N Dual H Bridge Stepper Motor Driver Controller Board Module for Arduino UNO MEGA R3 Mega2560 Duemilanove Nano Robot,7.00,1.50,5.50,0.10,9.99,2,57.750000,2,0
B00AK1XXXK,"400W 400 Watt ATX Power Supply Replacement for HP Compaq PN: 5188-2625, 5188-2627, 5188-2626 by KENTEK",5.90,5.50,3.40,1.80,24.99,2,110.330000,2,0
B00AK1ZTXC,"400W 400 Watt ATX Power Supply Replacement for HP Compaq HIPRO HP-D2537F3R, HP-D3057F3R by KENTEK",5.90,5.50,3.40,1.80,24.99,2,110.330000,2,0
B00AK9ZTRU,LaCie 2big Quadra USB 3.0 8TB External Hard Drive (9000317),7.80,3.50,6.70,7.90,449.00,1,182.910000,1,0
B00AKEE6X8,HP NVIDIA NVS 510 2GB GFX Card (C2J98AT),9.90,8.20,2.60,0.90,230.53,1,211.068000,1,0
B00AKIPTC6,Samsung 2GB 2Rx8 PC2-6400S-666-12-E3 DDR2 RAM,4.00,1.00,1.90,0.05,11.50,2,7.600000,2,0
B00AKT96GU,Neewer Mini Ball Head with Lock and Hot Shoe Adapter Camera Cradle,2.60,1.60,1.00,0.15,10.99,2,4.160000,2,0
B00AKYVMG2,"Diamond Multimedia WPCTVPRO 1080p VStream Wireless USB PC to TV Adapter for Win8.1, Win8, Win7, Win VISTA, WinXP, MAC OS and Android 5.0 and higher",8.20,2.60,10.00,0.11,75.57,2,213.200000,2,0
B00ALPXEA2,Marantz SR7007 Refurbished 7.2 Channel Home Theater AV Receiver,17.30,7.40,16.00,28.70,649.00,2,2048.320000,2,0
B00AMAJG9O,Kanto YUMI Premium Powered Bookshelf Speakers with Wireless Bluetooth 4.0 aptX Technology – Matte White,6.90,8.10,10.70,23.20,247.00,0,598.023000,0,0
B00AN798DK,Theater Solutions TS514 Home Theater 5.1 Speaker System with USB FM Tuner and 5 Extension Cables,16.00,14.00,14.00,22.00,119.99,0,3136.000000,0,0
B00ANFJ26U,"New DC 24V 15A Switching Power Supply Transformer Regulated for Cctv, Radio, Computer Project",8.70,4.90,1.90,1.90,23.99,2,80.997000,2,1
B00ANKMNXO,"ASUS 23-inch Full HD Wide-Screen Gaming Monitor [VX238H] 1080p, 1ms Rapid Response Time, Dual HDMI, Built in Speakers, Low Blue Light, Fliker Free, ASUS EyeCare",21.60,8.30,15.90,8.90,139.00,1,2850.552000,1,0
B00APC0VXY,APPJ PA0901A 6N4+6P14 Mini tube Amplifier Silver,9.00,8.30,8.20,4.60,179.99,2,612.540000,2,0
B00APC0WWE,APPJ PA0901A 6N4+6P14 Mini tube Amplifier Black,9.10,8.20,8.00,5.20,189.99,0,596.960000,0,0
B00APLB6G6,"Intel DC S3700 800GB SSD (2.5-Inch SATA 3.0 6Gb/s, 25nm MLC, Solid State Drive) - SSDSC2BA800G301",1.00,1.00,1.00,0.18,499.00,0,1.000000,0,0
B00APPDX86,"Mohu Leaf 50 TV Antenna, Indoor, Amplified, 50 Mile Range, Original Paper-thin, Reversible, Paintable, 4K-Ready HDTV, 16 Foot Detachable Cable, Premium Materials for Performance, USA Made, MH-110584",1.50,12.00,12.50,0.65,59.00,1,225.000000,1,0
B00APWA9FY,Toshiba 4.0TB MD04ACA400 SATA 6.0Gb/s 7200rpm Internal Hard Disk Drive,5.70,3.90,1.00,1.80,137.88,1,22.230000,1,0
B00APZ0OU6,"HP ElitePad 900 G1 D3H89UT 10.1"" LED 32GB Slate Net-tablet PC - Wi-Fi - 3G HSPA HSPA+ - Intel - Atom Z2760 1.8GHz",10.20,1.00,7.00,1.40,549.00,1,71.400000,1,0
B00AQ5PK6I,Creative Sound Blaster ZxR PCIe Audiophile Grade Gaming Sound Card with High Performance Headphone Amp and Desktop Audio Control Module,14.60,4.10,7.90,2.80,232.45,6,472.894000,6,1
B00AQM8586,"Plugable USB 3.0 to 10/100/1000 Gigabit Ethernet LAN Network Adapter (ASIX AX88179 chipset, Windows 10, 8.1, 8, 7, XP, Linux, OS X, Chrome OS)",4.00,1.50,1.50,0.24,14.75,2,9.000000,2,0
B00AQT2LCU,32GB Transcend PSD330 2.5-inch IDE Internal SSD Solid State Disk (MLC Flash),4.00,2.80,1.00,0.12,66.83,1,11.200000,1,0
B00AQT2LL6,64GB Transcend PSD330 2.5-inch IDE Internal SSD Solid State Disk (MLC Flash),2.80,4.00,1.00,0.12,92.56,1,11.200000,1,0
B00AQUMZRA,"RAVPower Filehub, 5 in 1 SD Card USB Reader, Wireless Hard Drive Companion WiFi Bridge Sharing Media Streamer 3000mAh External Battery Pack, White",4.70,1.00,3.10,0.26,32.49,2,14.570000,2,0
B00AQUO5RI,Jabra Speak510 Wireless Bluetooth Speaker for Softphone and Mobile Phone,5.30,7.20,2.20,0.38,91.74,1,83.952000,1,0
B00AR9RIVI,Fujifilm INSTAX WALLET ALBUM RASPBERRY,6.00,3.80,5.50,0.05,10.95,0,125.400000,0,0
B00ASR55IM,T-Power ( 9v ) AC Adapter FOR Philips Portable Dvd Player Pd700 Pd700/37 Pd7012 Pd7012/37 Pd7016 Pd7016/07 Pd703 Pd703/37 Pd9000 Pd9000 Pet1000 Magnavox MPD720 MPD750 Craig; DBPOWER,3.20,1.80,1.20,0.25,9.99,1,6.912000,1,0
B00ATANXCS,Lenovo IdeaPad Yoga 13 13.3-Inch Convertible 2 in 1 Touchscreen Ultrabook (Gray),13.10,8.90,1.00,3.30,1018.99,1,116.590000,1,0
B00ATQXI5O,Apple MD943LL/A 32GB iPad with Retina Display (Wi-Fi + AT&T) - Black,9.90,7.70,1.80,2.30,399.99,3,137.214000,3,0
B00AUH3L04,Toshiba 1TB 5400RPM SATA3/SATA 6.0 GB/s 8MB Notebook Hard Drive (2.5 inch)- MQ01ABD100,2.80,1.00,3.90,0.25,54.95,1,10.920000,1,0
B00AVPWVH4,Sylvania 7-Inch Portable DVD Player with Built-In Rechargeable Battery,15.00,2.50,10.00,1.90,66.95,0,375.000000,0,0
B00AVTHNUK,Valentines Day Holiday Theme Pencils 12 Pack - Varied Styles,9.30,3.70,1.00,0.15,4.93,1,34.410000,1,1
B00AVTPDWU,Rhino Motherboard Speaker Sound Cards AS01,2.90,1.00,1.00,0.03,5.95,1,2.900000,1,0
B00AVWKUXE,"Mohu Sky 60 TV Antenna, Outdoor, Amplified, 60 Mile Range, Durable Lightweight, Mount Kit Included, Roof or Attic, 4K-Ready, 30 Foot Detachable Cable, Premium Materials for Performance, MH-110585",3.00,23.00,11.00,3.00,114.95,1,759.000000,1,0
B00AVYOG5K,"ASUS VE198TL 19"" WXGA+ 1440x900 DVI VGA Ergonomic Back-lit LED Monitor",17.50,7.20,14.40,11.00,98.75,0,1814.400000,0,0
B00AW5YFOK,Walkers EXT Range Shooting Folding Muff,8.50,7.30,4.00,0.75,18.91,2,248.200000,2,0
B00AWKLLKG,HP FAN ASSEMBLY FOR DL360 G8,9.00,7.00,5.00,0.44,68.00,0,315.000000,0,0
B00AWRCADG,Intel Core i7-2640M 2.8GHz 512KB CPU SR03R,6.40,4.80,1.00,0.07,163.01,2,30.720000,2,0
B00AWRUICG,"TP-Link AV500 Nano Powerline Adapter Starter Kit, up to 500Mbps (TL-PA4010KIT)",2.00,2.60,1.10,0.86,37.99,3,5.720000,3,0
B00AXE9YD2,Kidz Gear Wired Headphones For Kids - Green,6.30,2.60,6.30,0.40,14.49,0,103.194000,0,0
B00AXTQQDS,Nikon D5200 24.1 MP CMOS Digital SLR Camera Body Only (Black),5.10,3.10,3.90,1.20,394.95,0,61.659000,0,0
B00AXUTKEE,"Phanteks U-Type Dual Tower Heat-Sink CPU Cooler PH-TC12DX_BK, Black",8.50,7.00,7.00,2.80,49.99,1,416.500000,1,0
B00AXX0MZM,PC Power & Cooling Silencer Series 750 Watt (750W) 80+ Gold Semi-Modular Active PFC Industrial Grade ATX PC Power Supply 7 Year Warranty PPCMK3S750,14.80,5.70,8.30,6.50,152.17,0,700.188000,0,0
B00AXZZ034,Sigma 17-70mm F2.8-4 Contemporary DC Macro OS HSM Lens for Nikon,3.20,3.10,3.10,1.00,499.00,1,30.752000,1,0
B00AYB9PUQ,"Samsung Galaxy Tab 2 Garnet Red Edition Bundle with Case (7-Inch, Wi-Fi)",1.00,4.80,7.60,0.76,179.97,0,36.480000,0,0
B00AYC5GMQ,Bestec CFH-240EWWB HP Compaq 613762-001 611481-001 240W PSU Power Supply,7.10,6.30,3.90,1.90,36.49,1,174.447000,1,0
B00AYT62HC,"Sennheiser HD 219 S Headphones with Integrated Microphone for Smartphones, Black",8.20,1.90,9.50,0.50,36.99,2,148.010000,2,0
B00AZGZFGS,Crucial 8GB Single DDR3 1600 MT/s PC3-12800 CL11 Unbuffered UDIMM 240-Pin Desktop Memory CT102464BA160B,7.00,1.00,5.00,0.11,59.00,1,35.000000,1,0
B00AZMLIDQ,Acer H236HL bid 23-Inch Widescreen LCD Monitor,20.90,6.80,15.90,7.90,134.29,0,2259.708000,0,0
B00B06EON2,Sony LCSU21 Soft Carrying Case for Cyber-Shot and Alpha NEX Cameras (Black),9.80,6.20,7.80,0.71,19.99,2,473.928000,2,0
B00B17C5KO,"ASUS MX279H 27-Inch, Full HD 1920x1080 IPS, Audio by Bang & Olufsen ICEpower HDMI VGA Frameless Monitor",24.50,8.90,17.40,11.50,228.89,0,3794.070000,0,0
B00B1LW3W0,"Western Digital Blue WD5000AZLX 500GB 7200 RPM 32MB Cache SATA 6.0Gb/s 3.5"" Internal Hard Drive Bare Drive",5.80,4.00,1.00,1.10,49.95,6,23.200000,6,0
B00B1M1B3G,"Wireless Bluetooth Speaker- BLKBOX POP360 Hands Free Bluetooth Speaker - for iPhones, iPads, Androids, Samsung and all Phones, Tablets, Computers (Bumpin' Black)",2.50,3.00,3.00,0.20,24.99,1,22.500000,1,0
B00B1NN0TS,SOL REPUBLIC 1601-30 Master Tracks Over-Ear Headphones - Gunmetal,8.00,3.30,6.80,1.10,74.99,1,179.520000,1,0
B00B1R8JT0,Corsair Obsidian 900D CC-9011022-WW System Cabinet Tower (Black),25.60,9.90,27.20,41.00,340.46,0,6893.568000,0,0
B00B1VF1AQ,Klipsch Quintet V(5) Home Theater System-BIC Acoustech PL-200,3.60,6.90,3.70,20.00,699.00,1,91.908000,1,0
B00B20OYUO,Sony  SEL-20F28 E-Mount 20mm F2.8 Prime Fixed Lens,1.00,2.50,2.50,0.15,348.00,1,6.250000,1,0
B00B229W04,Toshiba 3.5-Inch 3TB 7200 RPM SATA3/SATA 6.0 GB/s 64MB Hard Drive DT01ACA300,4.00,1.00,5.80,1.50,88.75,3,23.200000,3,0
B00B2ARV22,"12V DC Brushless Blower Cooling Fan Fugetek, HT-07530D12, 75x75x30mm, 2pin, Dual Ball Bearing, Computer Fan, Multi Use, Black, US Support",3.00,1.20,3.00,0.19,9.95,0,10.800000,0,0
B00B2ATGC0,Dell 8GB Certified Memory Module - DDR3 UDIMM 1600MHz Non-ECC 240 Pin Desktop RAM Memory P/N SNP66GKYC/8G,7.00,3.00,1.40,0.02,73.83,3,29.400000,3,0
B00B2HH7G0,"ASUS VG248QE 24"" Full HD 1920x1080 144Hz 1ms HDMI Gaming Monitor",22.40,8.70,19.70,12.10,279.99,2,3839.136000,2,0
B00B2HH7GK,"ASUS VS197T-P 18.5"" WXGA 1366x768 DVI VGA Back-lit LED Monitor",17.60,7.30,13.60,6.00,79.99,3,1747.328000,3,0
B00B3PJFL6,Apricorn Aegis Bio 3 1 TB USB 3.0 256-bit Encryption Portable Hard Drive A25-3BIO256-1000 (Black),4.80,3.20,1.00,0.40,159.99,1,15.360000,1,0
B00B3QYBIW,Olympus MSC ED-M 75 to 300mm II f4.8-6.7 Zoom Lens,4.60,2.70,2.70,0.93,549.00,0,33.534000,0,0
B00B3XB3MW,Patriot Signature Line 4GB DDR3 1333MHz Internal Computer Memory PC3 10666 - PSD34G133381,1.00,5.30,1.10,0.02,27.99,0,5.830000,0,0
B00B4OCW7K,Corsair Hydro Series H110 280 mm High Performance Liquid CPU Cooler,13.80,6.10,8.20,2.80,99.99,1,690.276000,1,0
B00B4QESVQ,HGST Travelstar 7K1000 2.5-Inch 1TB 7200 RPM SATA III 32MB Cache Internal Hard Drive 0J22423,3.90,2.80,1.00,0.25,58.95,1,10.920000,1,0
B00B5HL36W,"Pwr+ Extra Long 11 Ft Car Charger for Dual Screen Portable DVD Player Sylvania, Philips, Insignia, Ematic: Sylvania Sdvd8732 Sdvd8727 Sdvd8791 Sdvd8737 / Philips Pb9011/37 Pd9012 Pd9016 Ly-02 Ay4133 Ay4197 / Insignia Ns-d7pdvd Ns-7dpdvd",5.80,3.20,1.10,0.20,11.85,2,20.416000,2,0
B00B5MUJDK,"SOUND STORM SD10.1B Single-DIN 10.1 inch Detachable Touchscreen DVD Player, Receiver, Bluetooth, Detachable Front Panel, Wireless Remote",12.00,10.40,6.00,4.00,166.99,1,748.800000,1,0
B00B5Q6Y7G,"ASUS VS207T-P 19.5"" HD+ 1600x900 DVI VGA Back-lit LED Monitor",7.30,14.00,18.40,5.70,87.22,4,1880.480000,4,0
B00B5Q6Y8U,"ASUS VS207D-P 19.5"" HD+ 1600x900 VGA Back-lit LED Monitor",7.30,14.00,18.40,5.70,79.99,1,1880.480000,1,0
B00B5RV44S,LaCie LAC9000385 Porsche Design Desktop Hard Drive 4TB especially for Mac computers,7.50,4.70,1.50,2.30,139.99,0,52.875000,0,0
B00B5TLPTU,Creative Labs CT5807 PCI Sound Card - DELL DP/N 0088GF,8.60,5.10,1.00,0.10,21.00,1,43.860000,1,0
B00B65J5AY,"BOSS AUDIO ATV25B Powersports Plug and Play Audio System with Weather Proof 6.5 Inch Component Speakers ,Bluetooth Audio Streaming, Built in 450 Watt Amplifier.",29.20,13.80,12.00,12.40,109.90,2,4835.520000,2,0
B00B6A8N3O,Thermaltake Smart Standard 650W 80 PLUS Bronze ATX12V 2.3 Power Supply SP-650P,5.90,3.40,6.30,5.00,56.99,2,126.378000,2,0
B00B6TXKUG,Supersonic SC37HT 5.1 Channel DVD Home Theater System,16.50,12.00,11.00,11.00,83.25,1,2178.000000,1,0
B00B71A5HY,"NTT Docomo NEC N-08D Medias 7"" Wi-Fi Tablet w/ 8MP Camera - White",4.70,1.00,7.90,0.55,49.99,0,37.130000,0,0
B00B785YHS,"Sony DSCH300/B Digital Camera (Black) Bundle with 16GB SD Card, Rapid Multivoltage AC/DC Charger, 3100 Mah Rechargeable Batteries (Qty 4), Card Reader, Mini Tripod, Case",5.00,3.60,3.50,1.30,249.00,2,63.000000,2,0
B00B7AN51I,ASRock AMD 990FX Extreme9 AMD 3-Way CrossFirex,14.50,12.50,5.00,1.30,208.12,0,906.250000,0,0
